,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,level,bytes_per_second,bytes_per_connection,connection_speed_rate,outbound_ratio,probe_probability,total_error_rate,service_failure_ratio,login_attempt_score,host_connection_diversity,security_risk_score,risk_level,if_prediction,if_anomaly_score,hybrid_risk_score,hybrid_risk_level
2604,0,tcp,ftp_data,SF,10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,17,0.81,0.14,0.81,0.0,0.0,0.0,0.0,0.0,normal,20,1027199999.9999999,10272,10.0,1.0,1.0,0.0,0,0,21.0,0.4,High/Critical,1,0.12336571787067474,0.30317800125473615,Medium
2605,17145,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.72,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,5.832604257801108e-05,1,5.832604257801108e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7110745096266384,0.3138760783693234,Medium
2606,5,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84,74,0.3,0.04,0.3,0.04,0.0,0.0,0.0,0.0,normal,19,438923.8,2194619,0.2,1.0,1.0,0.0,0,0,84.0,0.4,High/Critical,-1,0.6370110768577819,0.4829538769002236,High/Critical
2607,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,6,0.43,0.21,0.43,0.0,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,14.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
2608,0,tcp,ftp_data,SF,15876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,193,70,0.36,0.03,0.36,0.0,0.0,0.0,0.0,0.0,normal,20,1587599999.9999998,15876,10.0,1.0,1.0,0.0,0,0,193.0,0.4,High/Critical,1,0.18326715393165646,0.32414350387607976,Medium
2609,0,tcp,http,S2,164,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,81,255,1.0,0.0,0.01,0.07,0.01,0.01,0.0,0.0,normal,18,16399999.999999998,164,10.0,1.0,1.0,0.5,0,0,81.0,0.45,High/Critical,-1,0.3015125465458929,0.3980293912910625,Medium
2610,0,tcp,ftp_data,SF,12286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,80,44,0.32,0.06,0.32,0.05,0.0,0.0,0.0,0.0,normal,21,1228600000.0,12286,10.0,1.0,1.0,0.0,0,0,120.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
2611,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.17,0.17,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,back,16,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.17,0,0,255.0,0.41700000000000004,High/Critical,-1,0.5365944548472302,0.45885805919653055,High/Critical
2612,0,tcp,ftp_data,SF,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100,54,0.54,0.03,0.54,0.0,0.0,0.0,0.0,0.0,normal,20,50175999999.99999,501760,10.0,1.0,1.0,0.0,0,0,100.0,0.4,High/Critical,-1,0.5021466173996976,0.43575131608989415,High/Critical
2613,47,tcp,X11,SF,5664648,96140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,22,0.63,0.09,0.03,0.0,0.03,0.05,0.03,0.05,normal,20,122569.9574468085,5760788,0.02127659574468085,0.9833113108831639,0.0,0.0,0,0,35.0,0.0,Low,-1,0.8820630364097544,0.308722062743414,Medium
2614,0,tcp,ftp_data,SF,501760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122,49,0.34,0.03,0.34,0.04,0.0,0.0,0.0,0.0,normal,20,50175999999.99999,501760,10.0,1.0,1.0,0.0,0,0,122.0,0.4,High/Critical,-1,0.5021466173996976,0.43575131608989415,High/Critical
2615,31669,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.82,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.157662067005589e-05,1,3.157662067005589e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.763027683211005,0.33205968912385175,Medium
2616,0,tcp,ftp_data,SF,67816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,10,0.04,0.47,0.04,0.0,0.0,0.0,0.0,0.0,normal,21,6781599999.999999,67816,10.0,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.34160771094926273,0.379562698832242,Medium
2617,0,tcp,http,RSTR,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.33,0.33,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.03,0.03,back,15,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.33,0,0,255.0,0.43300000000000005,High/Critical,-1,0.5769433197911567,0.48338016192690486,High/Critical
2618,0,tcp,ftp_data,SF,8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51,85,0.61,0.08,0.61,0.02,0.0,0.0,0.0,0.0,normal,21,876599999.9999999,8766,10.0,1.0,1.0,0.0,0,0,51.0,0.4,High/Critical,1,0.11825591207584842,0.30138956922654697,Medium
2619,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244,244,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,244.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
2620,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124,124,1.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,124.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
2621,0,tcp,ftp_data,SF,15722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,50,0.2,0.48,0.2,0.0,0.48,0.0,0.0,0.0,normal,17,1572199999.9999998,15722,10.0,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,1,0.18326715393165646,0.32414350387607976,Medium
2622,31951,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.82,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.129792494757598e-05,1,3.129792494757598e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.763027683211005,0.33205968912385175,Medium
2623,0,tcp,ftp_data,S1,1342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.25,0.25,0.0,0.0,1.0,0.0,0.0,128,39,0.11,0.05,0.11,0.05,0.01,0.03,0.0,0.0,normal,18,134199999.99999999,1342,10.0,1.0,1.0,0.25,0,0,128.0,0.42500000000000004,High/Critical,1,0.21638875582330075,0.3519860645381553,Medium
2624,5,tcp,shell,SF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.2,0.0,0.8,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.15,0.0,0.85,0.0,satan,15,1.2,6,0.2,1.0,1.0,1.0,0,0,255.0,0.5,High/Critical,-1,0.5609578314631306,0.5213352410120957,High/Critical
2625,0,tcp,ftp_data,SF,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,60,0.24,0.02,0.24,0.0,0.0,0.0,0.0,0.0,normal,20,3519499999.9999995,35195,10.0,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.24406957821029376,0.3454243523736028,Medium
2626,30659,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.2616849864640075e-05,1,3.2616849864640075e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7582311437950489,0.33038090032826706,Medium
2627,0,tcp,http,SF,14588,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,255,1.0,0.0,0.02,0.07,0.0,0.01,0.0,0.0,normal,21,1470599999.9999998,14706,10.0,0.9919760641914864,1.0,0.0,0,0,41.0,0.4,High/Critical,1,0.18096977854105756,0.32333942248937014,Medium
2628,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,38,1.0,0.0,0.03,0.0,0.0,0.0,0.05,0.05,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,38.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
2629,7502,tcp,IRC,RSTR,1028,8476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,2,0.5,0.5,0.25,0.0,0.0,0.0,0.5,1.0,normal,19,1.2668621700879765,9504,0.00013329778725673153,0.10816498316498316,0.0,1.0,0,0,4.0,0.1,Low,-1,0.7444188106447968,0.32554658372567885,Medium
2630,0,tcp,ftp_data,SF,9178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,8,0.89,0.22,0.89,0.0,0.0,0.0,0.0,0.0,normal,21,917799999.9999999,9178,10.0,1.0,1.0,0.0,0,0,9.0,0.4,High/Critical,1,0.11825591207584842,0.30138956922654697,Medium
2631,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42,42,1.0,0.0,0.02,0.0,0.0,0.0,0.05,0.05,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,42.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
2632,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122,81,0.36,0.02,0.36,0.02,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,122.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
2633,0,tcp,ftp_data,SF,16787,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,95,0.37,0.02,0.37,0.0,0.0,0.0,0.0,0.0,normal,21,1678699999.9999998,16787,10.0,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,1,0.19481140861721555,0.32818399301602547,Medium
2634,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,73,0.44,0.06,0.44,0.03,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,54.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
2635,0,tcp,ftp_data,SF,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,66,0.26,0.02,0.02,0.0,0.86,0.91,0.0,0.0,normal,13,50175999999.99999,501760,10.0,1.0,1.0,0.0,1,0,255.0,0.4,High/Critical,-1,0.5021466173996976,0.43575131608989415,High/Critical
2636,21203,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.65,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,4.716313729189266e-05,1,4.716313729189266e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7240970170065031,0.3184339559522761,Medium
2637,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.25,0.4,1.0,0.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,back,15,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.25,0,0,295.0,0.42500000000000004,High/Critical,-1,0.560319064342266,0.4723616725197931,High/Critical
2638,0,tcp,other,SF,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0.05,0.0,0.0,0.0,0.05,0.77,0.0,194,1,0.01,0.1,0.41,0.0,0.01,0.0,0.0,0.0,normal,20,377499999.99999994,3775,10.0,1.0,1.0,0.05,0,0,194.0,0.405,High/Critical,1,0.1537365160580086,0.31705778062030304,Medium
2639,25481,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.62,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.924492759310859e-05,1,3.924492759310859e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.743621533858794,0.3252675368505779,Medium
2640,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,93,0.52,0.0,0.0,0.0,0.48,0.04,0.0,255,93,0.36,0.64,0.36,0.0,0.09,0.0,0.55,0.0,teardrop,18,2800000.0,28,10.0,1.0,1.0,0.52,0,0,255.0,0.452,High/Critical,-1,0.2905467180382501,0.39549135131338753,Medium
2641,1,tcp,http,SF,173,744605,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal,19,744778.0,744778,1.0,0.00023228398260958299,0.0,0.0,0,10,54.0,0.2,Medium,-1,0.6991182691234545,0.37469139419320907,Medium
2642,4,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,96,0.6,0.3,0.6,0.02,0.0,0.0,0.1,0.0,normal,19,548654.75,2194619,0.25,1.0,1.0,0.0,0,0,10.0,0.4,High/Critical,-1,0.6370110768577819,0.4829538769002236,High/Critical
2643,0,tcp,ftp_data,SF,175337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,75,0.1,0.1,0.1,0.03,0.02,0.0,0.0,0.0,normal,21,17533700000.0,175337,10.0,1.0,1.0,0.0,0,0,50.0,0.4,High/Critical,-1,0.4147571662338486,0.405165008181847,High/Critical
2644,7885,tcp,IRC,RSTR,938,10927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,20,3,0.15,0.15,0.05,0.0,0.0,0.0,0.15,1.0,normal,20,1.5047558655675333,11865,0.00012682308180088776,0.07905604719764012,0.0,1.0,0,0,20.0,0.1,Low,-1,0.75616977140164,0.32965941999057397,Medium
2645,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,35,1.0,0.0,0.03,0.0,0.0,0.0,0.06,0.06,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,35.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
2646,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,209,76,0.28,0.03,0.28,0.03,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,209.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
2647,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,79,1.0,0.0,0.01,0.0,0.0,0.0,0.18,0.18,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,79.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
2648,36375,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.7491408934707902e-05,1,2.7491408934707902e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
2649,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,back,16,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
2650,21641,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,4.620858555519616e-05,1,4.620858555519616e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7379462521098729,0.3232811882384555,Medium
2651,1,tcp,smtp,SF,11033,917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,12,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,11950.0,11950,1.0,0.9232635983263598,1.0,0.0,0,0,255.0,0.4,High/Critical,1,0.1475025948705214,0.3116259082046825,Medium
2652,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.2,0.33,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,back,16,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.2,0,0,288.0,0.42000000000000004,High/Critical,-1,0.5470333588361251,0.46446167559264384,High/Critical
2653,0,tcp,ftp_data,SF,61298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,246,59,0.24,0.02,0.24,0.0,0.0,0.0,0.0,0.0,normal,21,6129799999.999999,61298,10.0,1.0,1.0,0.0,0,0,246.0,0.4,High/Critical,-1,0.33238484689732894,0.37633469641406514,Medium
2654,7385,tcp,IRC,RSTR,1099,7883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,42,19,0.45,0.05,0.02,0.0,0.12,0.26,0.29,0.63,normal,20,1.216249153689912,8982,0.00013540961408259986,0.12235582275662436,0.0,1.0,0,0,42.0,0.1,Low,-1,0.7510729420186468,0.3278755297065264,Medium
2655,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223,223,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,back,10,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,223.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
2656,0,tcp,ftp_data,SF,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173,61,0.35,0.02,0.35,0.0,0.0,0.0,0.0,0.0,normal,20,3519499999.9999995,35195,10.0,1.0,1.0,0.0,0,0,173.0,0.4,High/Critical,-1,0.24406957821029376,0.3454243523736028,Medium
2657,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,75,0.57,0.0,0.0,0.0,0.43,0.04,0.0,255,75,0.29,0.71,0.29,0.0,0.09,0.0,0.62,0.0,teardrop,19,2800000.0,28,10.0,1.0,1.0,0.57,0,0,255.0,0.457,High/Critical,-1,0.29289914709624826,0.39956470148368695,Medium
2658,0,tcp,ftp_data,SF,12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,38,0.15,0.55,0.15,0.0,0.55,0.0,0.0,0.0,normal,17,1232400000.0,12324,10.0,1.0,1.0,0.0,1,0,255.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
2659,0,tcp,other,SF,3468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0.06,0.0,0.0,0.0,0.06,0.44,0.0,177,1,0.01,0.06,0.21,0.0,0.01,0.0,0.0,0.0,normal,18,346800000.0,3468,10.0,1.0,1.0,0.06,0,0,177.0,0.406,High/Critical,1,0.16000379816375504,0.3199013293573143,Medium
2660,0,tcp,telnet,S1,224,2776333,0,0,0,0,0,1,1739,1,2,1743,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7,5,0.71,0.43,0.14,0.0,0.14,0.2,0.0,0.0,normal,15,277655700000.0,2776557,10.0,8.067545524907286e-05,0.0,1.0,0,20,7.0,0.5,High/Critical,-1,0.7889438573092993,0.6011303500582548,High/Critical
2661,13620,tcp,telnet,SF,1024,165715,0,0,0,0,0,1,174,1,1,204,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,45,0.18,0.02,0.0,0.0,0.24,0.36,0.0,0.0,normal,13,12.242217327459619,166739,7.342143906020558e-05,0.006141334660757231,0.0,0.0,0,15,255.0,0.30000000000000004,Medium,-1,0.9784703864101741,0.5374646352435609,High/Critical
2662,0,tcp,other,SF,8325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0.06,0.0,0.0,0.0,0.06,0.28,0.0,236,1,0.0,0.04,0.36,0.0,0.02,0.0,0.0,0.0,normal,16,832499999.9999999,8325,10.0,1.0,1.0,0.06,0,0,236.0,0.406,High/Critical,-1,0.22778832667977936,0.3436259143379228,Medium
2663,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,83,0.55,0.0,0.0,0.0,0.45,0.04,0.0,255,83,0.33,0.68,0.33,0.0,0.09,0.0,0.59,0.0,teardrop,18,2800000.0,28,10.0,1.0,1.0,0.55,0,0,255.0,0.455,High/Critical,-1,0.2933664489476606,0.39842825713168123,Medium
2664,17257,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,5.794749956539375e-05,1,5.794749956539375e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7110745096266384,0.3138760783693234,Medium
2665,42723,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,136,2,0.01,0.08,0.12,0.0,0.0,0.0,0.12,1.0,portsweep,13,2.340659597874681e-05,1,2.340659597874681e-05,1.0,0.0,1.0,0,0,136.0,0.1,Low,-1,0.781376379920446,0.33848173297215606,Medium
2666,41043,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.32,0.63,0.0,0.0,0.0,0.63,1.0,portsweep,15,2.436469069025169e-05,1,2.436469069025169e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
2667,0,tcp,smtp,SF,11763,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67,157,0.88,0.04,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,1216500000.0,12165,10.0,0.9669543773119605,1.0,0.0,0,0,67.0,0.4,High/Critical,1,0.14617162812507623,0.3111600698437767,Medium
2668,0,tcp,http,RSTR,36256,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.04,0.04,back,12,4457000000.0,44570,10.0,0.8134619699349338,1.0,1.0,0,0,255.0,0.5,High/Critical,-1,0.5457860860159365,0.5160251301055778,High/Critical
2669,0,tcp,ftp_data,SF,9178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221,89,0.4,0.02,0.4,0.0,0.0,0.0,0.0,0.0,normal,21,917799999.9999999,9178,10.0,1.0,1.0,0.0,0,0,221.0,0.4,High/Critical,1,0.11825591207584842,0.30138956922654697,Medium
2670,0,tcp,http,S2,481,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0.5,0.0,0.0,1.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,normal,17,48099999.99999999,481,10.0,1.0,1.0,1.0,0,0,355.0,0.5,High/Critical,-1,0.25498236124287377,0.4142438264350058,High/Critical
